route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,shape_code,trip_type
1826,01,53_WKD,53_540123,CAPITOL SQUARE,0,152448,32779,1E,
1826,01,53_WKD,53_540124,CAPITOL SQUARE,0,152449,32779,1E,
1826,01,53_WKD,53_540125,CAPITOL SQUARE,0,152448,32779,1E,
1826,01,53_WKD,53_540126,CAPITOL SQUARE,0,152449,32779,1E,
1826,01,53_WKD,53_540127,CAPITOL SQUARE,0,152448,32779,1E,
1826,01,53_WKD,53_540128,CAPITOL SQUARE,0,152449,32779,1E,
1826,01,53_WKD,53_540129,OLD UNIV AV: VIA CAMPUS,1,152448,32780,1W,
1826,01,53_WKD,53_540130,OLD UNIV AV: VIA CAMPUS,1,152449,32780,1W,
1826,01,53_WKD,53_540131,OLD UNIV AV: VIA CAMPUS,1,152448,32780,1W,
1826,01,53_WKD,53_540132,OLD UNIV AV: VIA CAMPUS,1,152449,32780,1W,
1826,01,53_WKD,53_540133,OLD UNIV AV: VIA CAMPUS,1,152448,32780,1W,
1826,01,53_WKD,53_540134,OLD UNIV AV: VIA CAMPUS,1,152449,32780,1W,
1827,02,53_WKD,53_540135,NORTH TFR PT: VIA FORDEM,0,152450,32781,2!F,
1827,02,53_WKD,53_540136,NORTH TFR PT,0,152451,32783,2!S,
1827,02,53_WKD,53_540137,NORTH TFR PT: VIA FORDEM,0,152452,32784,2F,
1827,02,53_WKD,53_540173,CAPITOL SQUARE,0,152471,32782,2!Q,
1827,02,53_WKD,53_540155,NORTH TFR PT,0,152465,32786,2S,
1827,02,53_WKD,53_540174,CAPITOL SQUARE,0,152472,32785,2Q,
1827,02,53_WKD,53_540138,NORTH TFR PT: VIA FORDEM,0,152453,32784,2F,
1827,02,53_WKD,53_540175,CAPITOL SQUARE,0,152473,32782,2!Q,
1827,02,53_WKD,53_540156,NORTH TFR PT,0,152462,32786,2S,
1827,02,53_WKD,53_540177,CAPITOL SQUARE,0,152475,32782,2!Q,
1827,02,53_WKD,53_540139,NORTH TFR PT: VIA FORDEM,0,152454,32784,2F,
1827,02,53_WKD,53_540178,CAPITOL SQUARE,0,152476,32782,2!Q,
1827,02,53_WKD,53_540157,NORTH TFR PT,0,152452,32786,2S,
1827,02,53_WKD,53_540176,CAPITOL SQUARE,0,152474,32782,2!Q,
1827,02,53_WKD,53_540140,NORTH TFR PT: VIA FORDEM,0,152455,32784,2F,
1827,02,53_WKD,53_540179,CAPITOL SQUARE,0,152471,32782,2!Q,
1827,02,53_WKD,53_540158,NORTH TFR PT,0,152465,32786,2S,
1827,02,53_WKD,53_540141,NORTH TFR PT: VIA FORDEM,0,152456,32784,2F,
1827,02,53_WKD,53_540159,NORTH TFR PT,0,152462,32786,2S,
1827,02,53_WKD,53_540142,NORTH TFR PT: VIA FORDEM,0,152457,32784,2F,
1827,02,53_WKD,53_540160,NORTH TFR PT,0,152452,32786,2S,
1827,02,53_WKD,53_540143,NORTH TFR PT: VIA FORDEM,0,152458,32784,2F,
1827,02,53_WKD,53_540161,NORTH TFR PT,0,152465,32786,2S,
1827,02,53_WKD,53_540144,NORTH TFR PT: VIA FORDEM,0,152453,32784,2F,
1827,02,53_WKD,53_540162,NORTH TFR PT,0,152462,32786,2S,
1827,02,53_WKD,53_540145,NORTH TFR PT: VIA FORDEM,0,152454,32784,2F,
1827,02,53_WKD,53_540163,NORTH TFR PT,0,152452,32786,2S,
1827,02,53_WKD,53_540146,NORTH TFR PT,0,152459,32786,2S,
1827,02,53_WKD,53_540164,NORTH TFR PT,0,152466,32786,2S,
1827,02,53_WKD,53_540147,NORTH TFR PT,0,152456,32786,2S,
1827,02,53_WKD,53_540165,NORTH TFR PT,0,152467,32786,2S,
1827,02,53_WKD,53_540148,NORTH TFR PT,0,152460,32786,2S,
1827,02,53_WKD,53_540166,NORTH TFR PT,0,152458,32786,2S,
1827,02,53_WKD,53_540149,NORTH TFR PT: VIA FORDEM,0,152461,32784,2F,
1827,02,53_WKD,53_540167,NORTH TFR PT,0,152457,32786,2S,
1827,02,53_WKD,53_540150,NORTH TFR PT: VIA FORDEM,0,152462,32784,2F,
1827,02,53_WKD,53_540168,NORTH TFR PT,0,152468,32786,2S,
1827,02,53_WKD,53_540151,NORTH TFR PT: VIA FORDEM,0,152463,32784,2F,
1827,02,53_WKD,53_540169,NORTH TFR PT,0,152469,32786,2S,
1827,02,53_WKD,53_540152,NORTH TFR PT: VIA FORDEM,0,152464,32784,2F,
1827,02,53_WKD,53_540170,NORTH TFR PT,0,152457,32786,2S,
1827,02,53_WKD,53_540153,NORTH TFR PT: VIA FORDEM,0,152459,32784,2F,
1827,02,53_WKD,53_540171,NORTH TFR PT,0,152468,32786,2S,
1827,02,53_WKD,53_540154,NORTH TFR PT: VIA FORDEM,0,152456,32784,2F,
1827,02,53_WKD,53_540172,NORTH TFR PT,0,152470,32786,2S,
1827,02,53_WKD,53_540180,WEST TFR PT,1,152465,32789,s2{,
1827,02,53_WKD,53_540181,WEST TFR PT,1,152477,32789,s2{,
1827,02,53_WKD,53_540183,WEST TFR PT,1,152450,32789,s2{,
1827,02,53_WKD,53_540184,WEST TFR PT,1,152451,32789,s2{,
1827,02,53_WKD,53_540185,WEST TFR PT,1,152452,32789,s2{,
1827,02,53_WKD,53_540186,WEST TFR PT,1,152465,32789,s2{,
1827,02,53_WKD,53_540187,WEST TFR PT,1,152453,32789,s2{,
1827,02,53_WKD,53_540188,WEST TFR PT,1,152462,32789,s2{,
1827,02,53_WKD,53_540194,WEST TFR PT: VIA FORDEM,1,152454,32788,f2,
1827,02,53_WKD,53_540189,WEST TFR PT,1,152452,32789,s2{,
1827,02,53_WKD,53_540195,WEST TFR PT: VIA FORDEM,1,152455,32788,f2,
1827,02,53_WKD,53_540190,WEST TFR PT,1,152465,32789,s2{,
1827,02,53_WKD,53_540196,WEST TFR PT: VIA FORDEM,1,152456,32788,f2,
1827,02,53_WKD,53_540191,WEST TFR PT,1,152462,32789,s2{,
1827,02,53_WKD,53_540197,WEST TFR PT: VIA FORDEM,1,152457,32788,f2,
1827,02,53_WKD,53_540192,WEST TFR PT,1,152452,32789,s2{,
1827,02,53_WKD,53_540198,WEST TFR PT: VIA FORDEM,1,152458,32788,f2,
1827,02,53_WKD,53_540193,WEST TFR PT,1,152465,32789,s2{,
1827,02,53_WKD,53_540199,WEST TFR PT: VIA FORDEM,1,152453,32788,f2,
1827,02,53_WKD,53_540208,WEST TFR PT,1,152462,32789,s2{,
1827,02,53_WKD,53_540200,WEST TFR PT: VIA FORDEM,1,152454,32788,f2,
1827,02,53_WKD,53_540209,WEST TFR PT,1,152452,32789,s2{,
1827,02,53_WKD,53_540201,WEST TFR PT: VIA FORDEM,1,152459,32788,f2,
1827,02,53_WKD,53_540210,WEST TFR PT,1,152466,32789,s2{,
1827,02,53_WKD,53_540202,WEST TFR PT: VIA FORDEM,1,152456,32788,f2,
1827,02,53_WKD,53_540211,WEST TFR PT,1,152467,32789,s2{,
1827,02,53_WKD,53_540203,WEST TFR PT: VIA FORDEM,1,152460,32788,f2,
1827,02,53_WKD,53_540212,WEST TFR PT,1,152469,32789,s2{,
1827,02,53_WKD,53_540204,WEST TFR PT: VIA FORDEM,1,152461,32788,f2,
1827,02,53_WKD,53_540213,WEST TFR PT,1,152457,32789,s2{,
1827,02,53_WKD,53_540205,WEST TFR PT: VIA FORDEM,1,152462,32788,f2,
1827,02,53_WKD,53_540214,WEST TFR PT,1,152468,32789,s2{,
1827,02,53_WKD,53_540206,WEST TFR PT: VIA FORDEM,1,152463,32788,f2,
1827,02,53_WKD,53_540215,WEST TFR PT,1,152469,32789,s2{,
1827,02,53_WKD,53_540207,WEST TFR PT: VIA FORDEM,1,152464,32788,f2,
1827,02,53_WKD,53_540216,WEST TFR PT,1,152479,32790,s2},D
1827,02,53_WKD,53_540182,TO SHEBOYGAN AV: VIA FORDEM,1,152478,32787,f!2,
1828,03,53_WKD,53_540648,EAST TFR PT,0,152479,32792,#3W, 
1828,03,53_WKD,53_540647,EAST TFR PT: VIA DIVISION,0,152478,32791,#3D, 
1828,03,53_WKD,53_540640,EAST TFR PT,0,152581,32794,3W, 
1828,03,53_WKD,53_540652,EAST TFR PT: VIA DIVISION,0,152578,32793,3D, 
1828,03,53_WKD,53_540639,EAST TFR PT,0,152579,32794,3W, 
1828,03,53_WKD,53_540650,EAST TFR PT: VIA DIVISION,0,152582,32793,3D, 
1828,03,53_WKD,53_540641,EAST TFR PT,0,152479,32794,3W, 
1828,03,53_WKD,53_540649,EAST TFR PT: VIA DIVISION,0,152478,32793,3D, 
1828,03,53_WKD,53_540642,EAST TFR PT,0,152577,32794,3W, 
1828,03,53_WKD,53_540653,EAST TFR PT: VIA DIVISION,0,152578,32793,3D, 
1828,03,53_WKD,53_540632,EAST TFR PT,0,152579,32794,3W, 
1828,03,53_WKD,53_540651,EAST TFR PT: VIA DIVISION,0,152582,32793,3D, 
1828,03,53_WKD,53_540663,EAST TFR PT,0,152479,32794,3W, 
1828,03,53_WKD,53_540646,EAST TFR PT: VIA DIVISION,0,152478,32793,3D, 
1828,03,53_WKD,53_540627,EAST TFR PT,0,152577,32794,3W, 
1828,03,53_WKD,53_540645,EAST TFR PT: VIA DIVISION,0,152578,32793,3D, 
1828,03,53_WKD,53_540630,EAST TFR PT,0,152579,32794,3W, 
1828,03,53_WKD,53_540644,EAST TFR PT: VIA DIVISION,0,152582,32793,3D, 
1828,03,53_WKD,53_540662,EAST TFR PT,0,152479,32794,3W, 
1828,03,53_WKD,53_540643,EAST TFR PT,0,152478,32794,3W, 
1828,03,53_WKD,53_540631,EAST TFR PT,0,152577,32794,3W, 
1828,03,53_WKD,53_540628,EAST TFR PT,0,152578,32794,3W, 
1828,03,53_WKD,53_540661,EAST TFR PT,0,152579,32794,3W, 
1828,03,53_WKD,53_540655,EAST TFR PT,0,152582,32794,3W, 
1828,03,53_WKD,53_540654,EAST TFR PT,0,152479,32794,3W, 
1828,03,53_WKD,53_540657,EAST TFR PT: VIA DIVISION,0,152478,32793,3D, 
1828,03,53_WKD,53_540658,EAST TFR PT,0,152577,32794,3W, 
1828,03,53_WKD,53_540659,EAST TFR PT: VIA DIVISION,0,152578,32793,3D, 
1828,03,53_WKD,53_540656,EAST TFR PT,0,152579,32794,3W, 
1828,03,53_WKD,53_540637,EAST TFR PT: VIA DIVISION,0,152580,32793,3D, 
1828,03,53_WKD,53_540660,EAST TFR PT,0,152583,32794,3W, 
1828,03,53_WKD,53_540635,EAST TFR PT: VIA DIVISION,0,152479,32793,3D, 
1828,03,53_WKD,53_540636,EAST TFR PT,0,152478,32794,3W, 
1828,03,53_WKD,53_540634,EAST TFR PT: VIA DIVISION,0,152577,32793,3D, 
1828,03,53_WKD,53_540638,EAST TFR PT,0,152578,32794,3W, 
1828,03,53_WKD,53_540633,EAST TFR PT: VIA DIVISION,0,152579,32793,3D, 
1828,03,53_WKD,53_540629,EAST TFR PT,0,152463,32794,3W,
1828,03,53_WKD,53_540673,WEST TFR PT,1,152579,32796,w3, 
1828,03,53_WKD,53_540672,WEST TFR PT,1,152582,32796,w3, 
1828,03,53_WKD,53_540692,WEST TFR PT,1,152479,32796,w3, 
1828,03,53_WKD,53_540671,WEST TFR PT,1,152478,32796,w3, 
1828,03,53_WKD,53_540688,WEST TFR PT: VIA DIVISION,1,152577,32795,d3, 
1828,03,53_WKD,53_540689,WEST TFR PT,1,152578,32796,w3, 
1828,03,53_WKD,53_540693,WEST TFR PT: VIA DIVISION,1,152579,32795,d3, 
1828,03,53_WKD,53_540691,WEST TFR PT,1,152582,32796,w3, 
1828,03,53_WKD,53_540695,WEST TFR PT: VIA DIVISION,1,152479,32795,d3, 
1828,03,53_WKD,53_540687,WEST TFR PT,1,152478,32796,w3, 
1828,03,53_WKD,53_540696,WEST TFR PT: VIA DIVISION,1,152577,32795,d3, 
1828,03,53_WKD,53_540690,WEST TFR PT,1,152578,32796,w3, 
1828,03,53_WKD,53_540668,WEST TFR PT: VIA DIVISION,1,152579,32795,d3, 
1828,03,53_WKD,53_540685,WEST TFR PT,1,152582,32796,w3, 
1828,03,53_WKD,53_540665,WEST TFR PT: VIA DIVISION,1,152479,32795,d3, 
1828,03,53_WKD,53_540683,WEST TFR PT,1,152478,32796,w3, 
1828,03,53_WKD,53_540697,WEST TFR PT: VIA DIVISION,1,152577,32795,d3, 
1828,03,53_WKD,53_540682,WEST TFR PT,1,152578,32796,w3, 
1828,03,53_WKD,53_540667,WEST TFR PT: VIA DIVISION,1,152579,32795,d3, 
1828,03,53_WKD,53_540681,WEST TFR PT,1,152582,32796,w3, 
1828,03,53_WKD,53_540694,WEST TFR PT: VIA DIVISION,1,152479,32795,d3, 
1828,03,53_WKD,53_540686,WEST TFR PT,1,152478,32796,w3, 
1828,03,53_WKD,53_540678,WEST TFR PT: VIA DIVISION,1,152577,32795,d3, 
1828,03,53_WKD,53_540684,WEST TFR PT,1,152578,32796,w3, 
1828,03,53_WKD,53_540675,WEST TFR PT: VIA DIVISION,1,152579,32795,d3, 
1828,03,53_WKD,53_540664,WEST TFR PT,1,152580,32796,w3, 
1828,03,53_WKD,53_540677,WEST TFR PT: VIA DIVISION,1,152583,32795,d3, 
1828,03,53_WKD,53_540669,WEST TFR PT,1,152479,32796,w3, 
1828,03,53_WKD,53_540676,WEST TFR PT: VIA DIVISION,1,152478,32795,d3, 
1828,03,53_WKD,53_540666,WEST TFR PT,1,152577,32796,w3, 
1828,03,53_WKD,53_540674,WEST TFR PT: VIA DIVISION,1,152578,32795,d3, 
1828,03,53_WKD,53_540698,WEST TFR PT,1,152579,32796,w3, 
1828,03,53_WKD,53_540680,WEST TFR PT: VIA DIVISION,1,152580,32795,d3, 
1828,03,53_WKD,53_540670,WEST TFR PT,1,152583,32796,w3, 
1828,03,53_WKD,53_540679,WEST TFR PT: VIA DIVISION,1,152578,32795,d3, 
1829,04,53_WKD,53_540710,NORTH TFR PT,0,152588,32797,4N, 
1829,04,53_WKD,53_540720,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540723,NORTH TFR PT,0,152584,32797,4N, 
1829,04,53_WKD,53_540721,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540719,NORTH TFR PT,0,152586,32797,4N, 
1829,04,53_WKD,53_540718,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540722,NORTH TFR PT,0,152584,32797,4N, 
1829,04,53_WKD,53_540724,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540725,NORTH TFR PT,0,152586,32797,4N, 
1829,04,53_WKD,53_540700,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540699,NORTH TFR PT,0,152584,32797,4N, 
1829,04,53_WKD,53_540727,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540726,NORTH TFR PT,0,152586,32797,4N, 
1829,04,53_WKD,53_540714,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540715,NORTH TFR PT,0,152584,32797,4N, 
1829,04,53_WKD,53_540712,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540713,NORTH TFR PT,0,152586,32797,4N, 
1829,04,53_WKD,53_540717,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540716,NORTH TFR PT,0,152584,32797,4N, 
1829,04,53_WKD,53_540709,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540706,NORTH TFR PT,0,152586,32797,4N, 
1829,04,53_WKD,53_540707,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540708,NORTH TFR PT,0,152584,32797,4N, 
1829,04,53_WKD,53_540728,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540701,NORTH TFR PT,0,152586,32797,4N, 
1829,04,53_WKD,53_540730,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540702,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540729,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540703,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540705,NORTH TFR PT,0,152585,32797,4N, 
1829,04,53_WKD,53_540704,NORTH TFR PT,0,152587,32797,4N, 
1829,04,53_WKD,53_540711,NORTH TFR PT,0,152589,32797,4N, 
1829,04,53_WKD,53_540736,SOUTH TFR PT,1,152590,32798,4S, 
1829,04,53_WKD,53_540738,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540741,SOUTH TFR PT,1,152586,32798,4S, 
1829,04,53_WKD,53_540737,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540739,SOUTH TFR PT,1,152584,32798,4S, 
1829,04,53_WKD,53_540745,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540748,SOUTH TFR PT,1,152586,32798,4S, 
1829,04,53_WKD,53_540744,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540746,SOUTH TFR PT,1,152584,32798,4S, 
1829,04,53_WKD,53_540747,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540740,SOUTH TFR PT,1,152586,32798,4S, 
1829,04,53_WKD,53_540743,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540742,SOUTH TFR PT,1,152584,32798,4S, 
1829,04,53_WKD,53_540755,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540754,SOUTH TFR PT,1,152586,32798,4S, 
1829,04,53_WKD,53_540752,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540753,SOUTH TFR PT,1,152584,32798,4S, 
1829,04,53_WKD,53_540735,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540733,SOUTH TFR PT,1,152586,32798,4S, 
1829,04,53_WKD,53_540761,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540734,SOUTH TFR PT,1,152584,32798,4S, 
1829,04,53_WKD,53_540760,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540751,SOUTH TFR PT,1,152586,32798,4S, 
1829,04,53_WKD,53_540749,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540750,SOUTH TFR PT,1,152584,32798,4S, 
1829,04,53_WKD,53_540731,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540732,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540756,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540759,SOUTH TFR PT,1,152585,32798,4S, 
1829,04,53_WKD,53_540758,SOUTH TFR PT,1,152587,32798,4S, 
1829,04,53_WKD,53_540757,SOUTH TFR PT,1,152585,32798,4S, 
1830,05,53_WKD,53_540984,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_540985,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_540986,EAST TFR PT,0,152631,32799,5E,
1830,05,53_WKD,53_540987,EAST TFR PT,0,152460,32799,5E,
1830,05,53_WKD,53_540988,EAST TFR PT,0,152466,32799,5E,
1830,05,53_WKD,53_540989,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_540990,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_540991,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_540992,EAST TFR PT,0,152631,32799,5E,
1830,05,53_WKD,53_540993,EAST TFR PT,0,152460,32799,5E,
1830,05,53_WKD,53_540994,EAST TFR PT,0,152466,32799,5E,
1830,05,53_WKD,53_540995,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_540996,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_540997,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_540998,EAST TFR PT,0,152631,32799,5E,
1830,05,53_WKD,53_540999,EAST TFR PT,0,152460,32799,5E,
1830,05,53_WKD,53_541000,EAST TFR PT,0,152466,32799,5E,
1830,05,53_WKD,53_541001,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_541002,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_541003,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_541004,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_541005,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_541006,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_541007,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_541008,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_541009,EAST TFR PT,0,152580,32799,5E,
1830,05,53_WKD,53_541010,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_541011,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_541012,EAST TFR PT,0,152633,32799,5E,
1830,05,53_WKD,53_541013,EAST TFR PT,0,152589,32799,5E,
1830,05,53_WKD,53_541014,EAST TFR PT,0,152632,32799,5E,
1830,05,53_WKD,53_541015,EAST TFR PT,0,152630,32799,5E,
1830,05,53_WKD,53_541016,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541017,SOUTH TFR PT,1,152631,32801,5S,
1830,05,53_WKD,53_541018,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541019,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541020,SOUTH TFR PT,1,152631,32801,5S,
1830,05,53_WKD,53_541021,SOUTH TFR PT,1,152460,32801,5S,
1830,05,53_WKD,53_541022,SOUTH TFR PT,1,152466,32801,5S,
1830,05,53_WKD,53_541023,SOUTH TFR PT,1,152632,32801,5S,
1830,05,53_WKD,53_541024,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541025,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541026,SOUTH TFR PT,1,152631,32801,5S,
1830,05,53_WKD,53_541027,SOUTH TFR PT,1,152460,32801,5S,
1830,05,53_WKD,53_541028,SOUTH TFR PT,1,152466,32801,5S,
1830,05,53_WKD,53_541029,SOUTH TFR PT,1,152632,32801,5S,
1830,05,53_WKD,53_541030,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541031,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541032,SOUTH TFR PT,1,152631,32801,5S,
1830,05,53_WKD,53_541033,SOUTH TFR PT,1,152460,32801,5S,
1830,05,53_WKD,53_541034,SOUTH TFR PT,1,152466,32801,5S,
1830,05,53_WKD,53_541035,SOUTH TFR PT,1,152632,32801,5S,
1830,05,53_WKD,53_541036,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541037,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541038,SOUTH TFR PT,1,152632,32801,5S,
1830,05,53_WKD,53_541039,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541040,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541041,SOUTH TFR PT,1,152632,32801,5S,
1830,05,53_WKD,53_541042,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541043,SOUTH TFR PT,1,152632,32801,5S,
1830,05,53_WKD,53_541044,SOUTH TFR PT,1,152630,32801,5S,
1830,05,53_WKD,53_541045,SOUTH TFR PT,1,152633,32801,5S,
1830,05,53_WKD,53_541046,SOUTH TFR PT,1,152589,32801,5S,
1830,05,53_WKD,53_541047,SOUTH TFR PT,1,152577,32801,5S,
1831,06,53_WKD,53_541260,E TOWNE: VIA TOKAY: VIA MATC,0,152654,32812,6TX,
1831,06,53_WKD,53_541263,E TOWNE: VIA HAYES,0,152657,32805,6MH,
1831,06,53_WKD,53_541261,E TOWNE: VIA TOKAY: VIA MATC,0,152655,32812,6TX,
1831,06,53_WKD,53_541264,E TOWNE: VIA MATC & HAYES,0,152658,32803,6M%,
1831,06,53_WKD,53_541262,E TOWNE: VIA TOKAY: VIA MATC,0,152656,32812,6TX,
1831,06,53_WKD,53_541307,CAPITOL SQUARE,0,152670,32807,6MQ,
1831,06,53_WKD,53_541265,E TOWNE: VIA TOKAY: VIA MATC & HAYES,0,152659,32809,6T%,
1831,06,53_WKD,53_541266,E TOWNE: VIA MATC,0,152660,32808,6MX,
1831,06,53_WKD,53_541267,E TOWNE: VIA TOKAY: VIA MATC,0,152661,32812,6TX,
1831,06,53_WKD,53_541268,E TOWNE: VIA MATC & HAYES,0,152662,32803,6M%,
1831,06,53_WKD,53_541269,E TOWNE: VIA TOKAY: VIA MATC,0,152654,32812,6TX,
1831,06,53_WKD,53_541272,E TOWNE: VIA MATC & HAYES,0,152663,32803,6M%,
1831,06,53_WKD,53_541270,E TOWNE: VIA TOKAY: VIA MATC,0,152657,32812,6TX,
1831,06,53_WKD,53_541273,TO INGERSOLL ST,0,152664,32804,6MG,
1831,06,53_WKD,53_541271,E TOWNE: VIA TOKAY: VIA HAYES,0,152655,32811,6TH,
1831,06,53_WKD,53_541274,E TOWNE: VIA MATC,0,152658,32808,6MX,
1831,06,53_WKD,53_541276,E TOWNE: VIA TOKAY: VIA HAYES,0,152659,32811,6TH,
1831,06,53_WKD,53_541275,E TOWNE: VIA MATC,0,152661,32808,6MX,
1831,06,53_WKD,53_541277,E TOWNE: VIA TOKAY: VIA HAYES,0,152662,32811,6TH,
1831,06,53_WKD,53_541278,E TOWNE: VIA MATC,0,152657,32808,6MX,
1831,06,53_WKD,53_541280,E TOWNE: VIA TOKAY: VIA HAYES,0,152655,32811,6TH,
1831,06,53_WKD,53_541279,E TOWNE: VIA MATC,0,152658,32808,6MX,
1831,06,53_WKD,53_541281,E TOWNE: VIA TOKAY: VIA HAYES,0,152659,32811,6TH,
1831,06,53_WKD,53_541284,E TOWNE: VIA MATC,0,152661,32808,6MX,
1831,06,53_WKD,53_541282,E TOWNE: VIA TOKAY: VIA HAYES,0,152662,32811,6TH,
1831,06,53_WKD,53_541285,E TOWNE: VIA MATC,0,152657,32808,6MX,
1831,06,53_WKD,53_541308,E TOWNE: VIA TOKAY: VIA MATC & HAYES,0,152668,32809,6T%,
1831,06,53_WKD,53_541283,E TOWNE: VIA HAYES,0,152655,32805,6MH,
1831,06,53_WKD,53_541309,E TOWNE: VIA TOKAY: VIA MATC,0,152671,32812,6TX,
1831,06,53_WKD,53_541286,E TOWNE: VIA HAYES,0,152658,32805,6MH,
1831,06,53_WKD,53_541287,E TOWNE: VIA TOKAY: VIA MATC,0,152477,32812,6TX,
1831,06,53_WKD,53_541290,E TOWNE: VIA HAYES,0,152659,32805,6MH,
1831,06,53_WKD,53_541288,E TOWNE: VIA TOKAY: VIA MATC,0,152665,32812,6TX,
1831,06,53_WKD,53_541292,E TOWNE: VIA HAYES,0,152661,32805,6MH,
1831,06,53_WKD,53_541289,E TOWNE: VIA TOKAY: VIA MATC,0,152666,32812,6TX,
1831,06,53_WKD,53_541291,E TOWNE: VIA HAYES,0,152662,32805,6MH,
1831,06,53_WKD,53_541293,E TOWNE: VIA TOKAY: VIA MATC,0,152667,32812,6TX,
1831,06,53_WKD,53_541294,E TOWNE: VIA HAYES,0,152657,32805,6MH,
1831,06,53_WKD,53_541310,CAPITOL SQUARE,0,152463,32807,6MQ,
1831,06,53_WKD,53_541295,E TOWNE: VIA TOKAY: VIA MATC,0,152668,32812,6TX,
1831,06,53_WKD,53_541296,E TOWNE: VIA HAYES,0,152669,32805,6MH,
1831,06,53_WKD,53_541297,E TOWNE: VIA TOKAY: VIA MATC,0,152659,32812,6TX,
