route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,shape_code,trip_type,wheelchair_accessible
1826,01,55_WKD,55_557463,CAPITOL SQUARE,0,154053,33937,1E,,1
1826,01,55_WKD,55_557464,CAPITOL SQUARE,0,154054,33937,1E,,1
1826,01,55_WKD,55_557465,CAPITOL SQUARE,0,154053,33937,1E,,1
1826,01,55_WKD,55_557466,CAPITOL SQUARE,0,154054,33937,1E,,1
1826,01,55_WKD,55_557467,CAPITOL SQUARE,0,154053,33937,1E,,1
1826,01,55_WKD,55_557468,CAPITOL SQUARE,0,154054,33937,1E,,1
1826,01,55_WKD,55_557469,OLD UNIV AV: VIA CAMPUS,1,154053,33938,1W,,1
1826,01,55_WKD,55_557470,OLD UNIV AV: VIA CAMPUS,1,154054,33938,1W,,1
1826,01,55_WKD,55_557471,OLD UNIV AV: VIA CAMPUS,1,154053,33938,1W,,1
1826,01,55_WKD,55_557472,OLD UNIV AV: VIA CAMPUS,1,154054,33938,1W,,1
1826,01,55_WKD,55_557473,OLD UNIV AV: VIA CAMPUS,1,154053,33938,1W,,1
1826,01,55_WKD,55_557474,OLD UNIV AV: VIA CAMPUS,1,154054,33938,1W,,1
1827,02,55_WKD,55_557475,NORTH TFR PT: VIA FORDEM,0,154055,33939,2!F,,1
1827,02,55_WKD,55_557476,NORTH TFR PT,0,154056,33941,2!S,,1
1827,02,55_WKD,55_557477,NORTH TFR PT: VIA FORDEM,0,154057,33942,2F,,1
1827,02,55_WKD,55_557513,CAPITOL SQUARE,0,154076,33940,2!Q,,1
1827,02,55_WKD,55_557495,NORTH TFR PT,0,154070,33944,2S,,1
1827,02,55_WKD,55_557514,CAPITOL SQUARE,0,154077,33943,2Q,,1
1827,02,55_WKD,55_557478,NORTH TFR PT: VIA FORDEM,0,154058,33942,2F,,1
1827,02,55_WKD,55_557515,CAPITOL SQUARE,0,154078,33940,2!Q,,1
1827,02,55_WKD,55_557496,NORTH TFR PT,0,154067,33944,2S,,1
1827,02,55_WKD,55_557517,CAPITOL SQUARE,0,154080,33940,2!Q,,1
1827,02,55_WKD,55_557479,NORTH TFR PT: VIA FORDEM,0,154059,33942,2F,,1
1827,02,55_WKD,55_557518,CAPITOL SQUARE,0,154081,33940,2!Q,,1
1827,02,55_WKD,55_557497,NORTH TFR PT,0,154057,33944,2S,,1
1827,02,55_WKD,55_557516,CAPITOL SQUARE,0,154079,33940,2!Q,,1
1827,02,55_WKD,55_557480,NORTH TFR PT: VIA FORDEM,0,154060,33942,2F,,1
1827,02,55_WKD,55_557519,CAPITOL SQUARE,0,154076,33940,2!Q,,1
1827,02,55_WKD,55_557498,NORTH TFR PT,0,154070,33944,2S,,1
1827,02,55_WKD,55_557481,NORTH TFR PT: VIA FORDEM,0,154061,33942,2F,,1
1827,02,55_WKD,55_557499,NORTH TFR PT,0,154067,33944,2S,,1
1827,02,55_WKD,55_557482,NORTH TFR PT: VIA FORDEM,0,154062,33942,2F,,1
1827,02,55_WKD,55_557500,NORTH TFR PT,0,154057,33944,2S,,1
1827,02,55_WKD,55_557483,NORTH TFR PT: VIA FORDEM,0,154063,33942,2F,,1
1827,02,55_WKD,55_557501,NORTH TFR PT,0,154070,33944,2S,,1
1827,02,55_WKD,55_557484,NORTH TFR PT: VIA FORDEM,0,154058,33942,2F,,1
1827,02,55_WKD,55_557502,NORTH TFR PT,0,154067,33944,2S,,1
1827,02,55_WKD,55_557485,NORTH TFR PT: VIA FORDEM,0,154059,33942,2F,,1
1827,02,55_WKD,55_557503,NORTH TFR PT,0,154057,33944,2S,,1
1827,02,55_WKD,55_557486,NORTH TFR PT,0,154064,33944,2S,,1
1827,02,55_WKD,55_557504,NORTH TFR PT,0,154071,33944,2S,,1
1827,02,55_WKD,55_557487,NORTH TFR PT,0,154061,33944,2S,,1
1827,02,55_WKD,55_557505,NORTH TFR PT,0,154072,33944,2S,,1
1827,02,55_WKD,55_557488,NORTH TFR PT,0,154065,33944,2S,,1
1827,02,55_WKD,55_557506,NORTH TFR PT,0,154063,33944,2S,,1
1827,02,55_WKD,55_557489,NORTH TFR PT: VIA FORDEM,0,154066,33942,2F,,1
1827,02,55_WKD,55_557507,NORTH TFR PT,0,154062,33944,2S,,1
1827,02,55_WKD,55_557490,NORTH TFR PT: VIA FORDEM,0,154067,33942,2F,,1
1827,02,55_WKD,55_557508,NORTH TFR PT,0,154073,33944,2S,,1
1827,02,55_WKD,55_557491,NORTH TFR PT: VIA FORDEM,0,154068,33942,2F,,1
1827,02,55_WKD,55_557509,NORTH TFR PT,0,154074,33944,2S,,1
1827,02,55_WKD,55_557492,NORTH TFR PT: VIA FORDEM,0,154069,33942,2F,,1
1827,02,55_WKD,55_557510,NORTH TFR PT,0,154062,33944,2S,,1
1827,02,55_WKD,55_557493,NORTH TFR PT: VIA FORDEM,0,154064,33942,2F,,1
1827,02,55_WKD,55_557511,NORTH TFR PT,0,154073,33944,2S,,1
1827,02,55_WKD,55_557494,NORTH TFR PT: VIA FORDEM,0,154061,33942,2F,,1
1827,02,55_WKD,55_557512,NORTH TFR PT,0,154075,33944,2S,,1
1827,02,55_WKD,55_557520,WEST TFR PT,1,154070,33947,s2{,,1
1827,02,55_WKD,55_557521,WEST TFR PT,1,154082,33947,s2{,,1
1827,02,55_WKD,55_557523,WEST TFR PT,1,154055,33947,s2{,,1
1827,02,55_WKD,55_557524,WEST TFR PT,1,154056,33947,s2{,,1
1827,02,55_WKD,55_557525,WEST TFR PT,1,154057,33947,s2{,,1
1827,02,55_WKD,55_557526,WEST TFR PT,1,154070,33947,s2{,,1
1827,02,55_WKD,55_557527,WEST TFR PT,1,154058,33947,s2{,,1
1827,02,55_WKD,55_557528,WEST TFR PT,1,154067,33947,s2{,,1
1827,02,55_WKD,55_557534,WEST TFR PT: VIA FORDEM,1,154059,33946,f2,,1
1827,02,55_WKD,55_557529,WEST TFR PT,1,154057,33947,s2{,,1
1827,02,55_WKD,55_557535,WEST TFR PT: VIA FORDEM,1,154060,33946,f2,,1
1827,02,55_WKD,55_557530,WEST TFR PT,1,154070,33947,s2{,,1
1827,02,55_WKD,55_557536,WEST TFR PT: VIA FORDEM,1,154061,33946,f2,,1
1827,02,55_WKD,55_557531,WEST TFR PT,1,154067,33947,s2{,,1
1827,02,55_WKD,55_557537,WEST TFR PT: VIA FORDEM,1,154062,33946,f2,,1
1827,02,55_WKD,55_557532,WEST TFR PT,1,154057,33947,s2{,,1
1827,02,55_WKD,55_557538,WEST TFR PT: VIA FORDEM,1,154063,33946,f2,,1
1827,02,55_WKD,55_557533,WEST TFR PT,1,154070,33947,s2{,,1
1827,02,55_WKD,55_557539,WEST TFR PT: VIA FORDEM,1,154058,33946,f2,,1
1827,02,55_WKD,55_557548,WEST TFR PT,1,154067,33947,s2{,,1
1827,02,55_WKD,55_557540,WEST TFR PT: VIA FORDEM,1,154059,33946,f2,,1
1827,02,55_WKD,55_557549,WEST TFR PT,1,154057,33947,s2{,,1
1827,02,55_WKD,55_557541,WEST TFR PT: VIA FORDEM,1,154064,33946,f2,,1
1827,02,55_WKD,55_557550,WEST TFR PT,1,154071,33947,s2{,,1
1827,02,55_WKD,55_557542,WEST TFR PT: VIA FORDEM,1,154061,33946,f2,,1
1827,02,55_WKD,55_557551,WEST TFR PT,1,154072,33947,s2{,,1
1827,02,55_WKD,55_557543,WEST TFR PT: VIA FORDEM,1,154065,33946,f2,,1
1827,02,55_WKD,55_557552,WEST TFR PT,1,154074,33947,s2{,,1
1827,02,55_WKD,55_557544,WEST TFR PT: VIA FORDEM,1,154066,33946,f2,,1
1827,02,55_WKD,55_557553,WEST TFR PT,1,154062,33947,s2{,,1
1827,02,55_WKD,55_557545,WEST TFR PT: VIA FORDEM,1,154067,33946,f2,,1
1827,02,55_WKD,55_557554,WEST TFR PT,1,154073,33947,s2{,,1
1827,02,55_WKD,55_557546,WEST TFR PT: VIA FORDEM,1,154068,33946,f2,,1
1827,02,55_WKD,55_557555,WEST TFR PT,1,154074,33947,s2{,,1
1827,02,55_WKD,55_557547,WEST TFR PT: VIA FORDEM,1,154069,33946,f2,,1
1827,02,55_WKD,55_557556,WEST TFR PT,1,154084,33948,s2},D,1
1827,02,55_WKD,55_557522,TO SHEBOYGAN AV: VIA FORDEM,1,154083,33945,f!2,,1
1828,03,55_WKD,55_557988,EAST TFR PT,0,154084,33950,#3W, ,1
1828,03,55_WKD,55_557987,EAST TFR PT: VIA DIVISION,0,154083,33949,#3D, ,1
1828,03,55_WKD,55_557980,EAST TFR PT,0,154186,33952,3W, ,1
1828,03,55_WKD,55_557992,EAST TFR PT: VIA DIVISION,0,154183,33951,3D, ,1
1828,03,55_WKD,55_557979,EAST TFR PT,0,154184,33952,3W, ,1
1828,03,55_WKD,55_557990,EAST TFR PT: VIA DIVISION,0,154187,33951,3D, ,1
1828,03,55_WKD,55_557981,EAST TFR PT,0,154084,33952,3W, ,1
1828,03,55_WKD,55_557989,EAST TFR PT: VIA DIVISION,0,154083,33951,3D, ,1
1828,03,55_WKD,55_557982,EAST TFR PT,0,154182,33952,3W, ,1
1828,03,55_WKD,55_557993,EAST TFR PT: VIA DIVISION,0,154183,33951,3D, ,1
1828,03,55_WKD,55_557972,EAST TFR PT,0,154184,33952,3W, ,1
1828,03,55_WKD,55_557991,EAST TFR PT: VIA DIVISION,0,154187,33951,3D, ,1
1828,03,55_WKD,55_558003,EAST TFR PT,0,154084,33952,3W, ,1
1828,03,55_WKD,55_557986,EAST TFR PT: VIA DIVISION,0,154083,33951,3D, ,1
1828,03,55_WKD,55_557967,EAST TFR PT,0,154182,33952,3W, ,1
1828,03,55_WKD,55_557985,EAST TFR PT: VIA DIVISION,0,154183,33951,3D, ,1
1828,03,55_WKD,55_557970,EAST TFR PT,0,154184,33952,3W, ,1
1828,03,55_WKD,55_557984,EAST TFR PT: VIA DIVISION,0,154187,33951,3D, ,1
1828,03,55_WKD,55_558002,EAST TFR PT,0,154084,33952,3W, ,1
1828,03,55_WKD,55_557983,EAST TFR PT,0,154083,33952,3W, ,1
1828,03,55_WKD,55_557971,EAST TFR PT,0,154182,33952,3W, ,1
1828,03,55_WKD,55_557968,EAST TFR PT,0,154183,33952,3W, ,1
1828,03,55_WKD,55_558001,EAST TFR PT,0,154184,33952,3W, ,1
1828,03,55_WKD,55_557995,EAST TFR PT,0,154187,33952,3W, ,1
1828,03,55_WKD,55_557994,EAST TFR PT,0,154084,33952,3W, ,1
1828,03,55_WKD,55_557997,EAST TFR PT: VIA DIVISION,0,154083,33951,3D, ,1
1828,03,55_WKD,55_557998,EAST TFR PT,0,154182,33952,3W, ,1
1828,03,55_WKD,55_557999,EAST TFR PT: VIA DIVISION,0,154183,33951,3D, ,1
1828,03,55_WKD,55_557996,EAST TFR PT,0,154184,33952,3W, ,1
1828,03,55_WKD,55_557977,EAST TFR PT: VIA DIVISION,0,154185,33951,3D, ,1
1828,03,55_WKD,55_558000,EAST TFR PT,0,154188,33952,3W, ,1
1828,03,55_WKD,55_557975,EAST TFR PT: VIA DIVISION,0,154084,33951,3D, ,1
1828,03,55_WKD,55_557976,EAST TFR PT,0,154083,33952,3W, ,1
1828,03,55_WKD,55_557974,EAST TFR PT: VIA DIVISION,0,154182,33951,3D, ,1
1828,03,55_WKD,55_557978,EAST TFR PT,0,154183,33952,3W, ,1
1828,03,55_WKD,55_557973,EAST TFR PT: VIA DIVISION,0,154184,33951,3D, ,1
1828,03,55_WKD,55_557969,EAST TFR PT,0,154068,33952,3W,,1
1828,03,55_WKD,55_558013,WEST TFR PT,1,154184,33954,w3, ,1
1828,03,55_WKD,55_558012,WEST TFR PT,1,154187,33954,w3, ,1
1828,03,55_WKD,55_558032,WEST TFR PT,1,154084,33954,w3, ,1
1828,03,55_WKD,55_558011,WEST TFR PT,1,154083,33954,w3, ,1
1828,03,55_WKD,55_558028,WEST TFR PT: VIA DIVISION,1,154182,33953,d3, ,1
1828,03,55_WKD,55_558029,WEST TFR PT,1,154183,33954,w3, ,1
1828,03,55_WKD,55_558033,WEST TFR PT: VIA DIVISION,1,154184,33953,d3, ,1
1828,03,55_WKD,55_558031,WEST TFR PT,1,154187,33954,w3, ,1
1828,03,55_WKD,55_558035,WEST TFR PT: VIA DIVISION,1,154084,33953,d3, ,1
1828,03,55_WKD,55_558027,WEST TFR PT,1,154083,33954,w3, ,1
1828,03,55_WKD,55_558036,WEST TFR PT: VIA DIVISION,1,154182,33953,d3, ,1
1828,03,55_WKD,55_558030,WEST TFR PT,1,154183,33954,w3, ,1
1828,03,55_WKD,55_558008,WEST TFR PT: VIA DIVISION,1,154184,33953,d3, ,1
1828,03,55_WKD,55_558025,WEST TFR PT,1,154187,33954,w3, ,1
1828,03,55_WKD,55_558005,WEST TFR PT: VIA DIVISION,1,154084,33953,d3, ,1
1828,03,55_WKD,55_558023,WEST TFR PT,1,154083,33954,w3, ,1
1828,03,55_WKD,55_558037,WEST TFR PT: VIA DIVISION,1,154182,33953,d3, ,1
1828,03,55_WKD,55_558022,WEST TFR PT,1,154183,33954,w3, ,1
1828,03,55_WKD,55_558007,WEST TFR PT: VIA DIVISION,1,154184,33953,d3, ,1
1828,03,55_WKD,55_558021,WEST TFR PT,1,154187,33954,w3, ,1
1828,03,55_WKD,55_558034,WEST TFR PT: VIA DIVISION,1,154084,33953,d3, ,1
1828,03,55_WKD,55_558026,WEST TFR PT,1,154083,33954,w3, ,1
1828,03,55_WKD,55_558018,WEST TFR PT: VIA DIVISION,1,154182,33953,d3, ,1
1828,03,55_WKD,55_558024,WEST TFR PT,1,154183,33954,w3, ,1
1828,03,55_WKD,55_558015,WEST TFR PT: VIA DIVISION,1,154184,33953,d3, ,1
1828,03,55_WKD,55_558004,WEST TFR PT,1,154185,33954,w3, ,1
1828,03,55_WKD,55_558017,WEST TFR PT: VIA DIVISION,1,154188,33953,d3, ,1
1828,03,55_WKD,55_558009,WEST TFR PT,1,154084,33954,w3, ,1
1828,03,55_WKD,55_558016,WEST TFR PT: VIA DIVISION,1,154083,33953,d3, ,1
1828,03,55_WKD,55_558006,WEST TFR PT,1,154182,33954,w3, ,1
1828,03,55_WKD,55_558014,WEST TFR PT: VIA DIVISION,1,154183,33953,d3, ,1
1828,03,55_WKD,55_558038,WEST TFR PT,1,154184,33954,w3, ,1
1828,03,55_WKD,55_558020,WEST TFR PT: VIA DIVISION,1,154185,33953,d3, ,1
1828,03,55_WKD,55_558010,WEST TFR PT,1,154188,33954,w3, ,1
1828,03,55_WKD,55_558019,WEST TFR PT: VIA DIVISION,1,154183,33953,d3, ,1
1829,04,55_WKD,55_558050,NORTH TFR PT,0,154193,33955,4N, ,1
1829,04,55_WKD,55_558060,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558063,NORTH TFR PT,0,154189,33955,4N, ,1
1829,04,55_WKD,55_558061,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558059,NORTH TFR PT,0,154191,33955,4N, ,1
1829,04,55_WKD,55_558058,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558062,NORTH TFR PT,0,154189,33955,4N, ,1
1829,04,55_WKD,55_558064,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558065,NORTH TFR PT,0,154191,33955,4N, ,1
1829,04,55_WKD,55_558040,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558039,NORTH TFR PT,0,154189,33955,4N, ,1
1829,04,55_WKD,55_558067,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558066,NORTH TFR PT,0,154191,33955,4N, ,1
1829,04,55_WKD,55_558054,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558055,NORTH TFR PT,0,154189,33955,4N, ,1
1829,04,55_WKD,55_558052,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558053,NORTH TFR PT,0,154191,33955,4N, ,1
1829,04,55_WKD,55_558057,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558056,NORTH TFR PT,0,154189,33955,4N, ,1
1829,04,55_WKD,55_558049,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558046,NORTH TFR PT,0,154191,33955,4N, ,1
1829,04,55_WKD,55_558047,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558048,NORTH TFR PT,0,154189,33955,4N, ,1
1829,04,55_WKD,55_558068,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558041,NORTH TFR PT,0,154191,33955,4N, ,1
1829,04,55_WKD,55_558070,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558042,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558069,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558043,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558045,NORTH TFR PT,0,154190,33955,4N, ,1
1829,04,55_WKD,55_558044,NORTH TFR PT,0,154192,33955,4N, ,1
1829,04,55_WKD,55_558051,NORTH TFR PT,0,154194,33955,4N, ,1
1829,04,55_WKD,55_558076,SOUTH TFR PT,1,154887,33956,4S, ,1
1829,04,55_WKD,55_558078,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558081,SOUTH TFR PT,1,154191,33956,4S, ,1
1829,04,55_WKD,55_558077,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558079,SOUTH TFR PT,1,154189,33956,4S, ,1
1829,04,55_WKD,55_558085,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558088,SOUTH TFR PT,1,154191,33956,4S, ,1
1829,04,55_WKD,55_558084,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558086,SOUTH TFR PT,1,154189,33956,4S, ,1
1829,04,55_WKD,55_558087,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558080,SOUTH TFR PT,1,154191,33956,4S, ,1
1829,04,55_WKD,55_558083,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558082,SOUTH TFR PT,1,154189,33956,4S, ,1
1829,04,55_WKD,55_558095,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558094,SOUTH TFR PT,1,154191,33956,4S, ,1
1829,04,55_WKD,55_558092,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558093,SOUTH TFR PT,1,154189,33956,4S, ,1
1829,04,55_WKD,55_558075,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558073,SOUTH TFR PT,1,154191,33956,4S, ,1
1829,04,55_WKD,55_558101,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558074,SOUTH TFR PT,1,154189,33956,4S, ,1
1829,04,55_WKD,55_558100,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558091,SOUTH TFR PT,1,154191,33956,4S, ,1
1829,04,55_WKD,55_558089,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558090,SOUTH TFR PT,1,154189,33956,4S, ,1
1829,04,55_WKD,55_558071,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558072,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558096,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558099,SOUTH TFR PT,1,154190,33956,4S, ,1
1829,04,55_WKD,55_558098,SOUTH TFR PT,1,154192,33956,4S, ,1
1829,04,55_WKD,55_558097,SOUTH TFR PT,1,154190,33956,4S, ,1
1830,05,55_WKD,55_558324,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558325,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558326,EAST TFR PT,0,154236,33957,5E,,1
1830,05,55_WKD,55_558327,EAST TFR PT,0,154065,33957,5E,,1
1830,05,55_WKD,55_558328,EAST TFR PT,0,154071,33957,5E,,1
1830,05,55_WKD,55_558329,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558330,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558331,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558332,EAST TFR PT,0,154236,33957,5E,,1
1830,05,55_WKD,55_558333,EAST TFR PT,0,154065,33957,5E,,1
1830,05,55_WKD,55_558334,EAST TFR PT,0,154071,33957,5E,,1
1830,05,55_WKD,55_558335,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558336,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558337,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558338,EAST TFR PT,0,154236,33957,5E,,1
1830,05,55_WKD,55_558339,EAST TFR PT,0,154065,33957,5E,,1
1830,05,55_WKD,55_558340,EAST TFR PT,0,154071,33957,5E,,1
1830,05,55_WKD,55_558341,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558342,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558343,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558344,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558345,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558346,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558347,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558348,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558349,EAST TFR PT,0,154185,33957,5E,,1
1830,05,55_WKD,55_558350,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558351,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558352,EAST TFR PT,0,154238,33957,5E,,1
1830,05,55_WKD,55_558353,EAST TFR PT,0,154194,33957,5E,,1
1830,05,55_WKD,55_558354,EAST TFR PT,0,154237,33957,5E,,1
1830,05,55_WKD,55_558355,EAST TFR PT,0,154235,33957,5E,,1
1830,05,55_WKD,55_558356,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558357,SOUTH TFR PT,1,154236,33959,5S,,1
1830,05,55_WKD,55_558358,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558359,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558360,SOUTH TFR PT,1,154236,33959,5S,,1
1830,05,55_WKD,55_558361,SOUTH TFR PT,1,154065,33959,5S,,1
1830,05,55_WKD,55_558362,SOUTH TFR PT,1,154071,33959,5S,,1
1830,05,55_WKD,55_558363,SOUTH TFR PT,1,154237,33959,5S,,1
1830,05,55_WKD,55_558364,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558365,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558366,SOUTH TFR PT,1,154236,33959,5S,,1
1830,05,55_WKD,55_558367,SOUTH TFR PT,1,154065,33959,5S,,1
1830,05,55_WKD,55_558368,SOUTH TFR PT,1,154071,33959,5S,,1
1830,05,55_WKD,55_558369,SOUTH TFR PT,1,154237,33959,5S,,1
1830,05,55_WKD,55_558370,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558371,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558372,SOUTH TFR PT,1,154236,33959,5S,,1
1830,05,55_WKD,55_558373,SOUTH TFR PT,1,154065,33959,5S,,1
1830,05,55_WKD,55_558374,SOUTH TFR PT,1,154071,33959,5S,,1
1830,05,55_WKD,55_558375,SOUTH TFR PT,1,154237,33959,5S,,1
1830,05,55_WKD,55_558376,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558377,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558378,SOUTH TFR PT,1,154237,33959,5S,,1
1830,05,55_WKD,55_558379,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558380,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558381,SOUTH TFR PT,1,154237,33959,5S,,1
1830,05,55_WKD,55_558382,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558383,SOUTH TFR PT,1,154237,33959,5S,,1
1830,05,55_WKD,55_558384,SOUTH TFR PT,1,154235,33959,5S,,1
1830,05,55_WKD,55_558385,SOUTH TFR PT,1,154238,33959,5S,,1
1830,05,55_WKD,55_558386,SOUTH TFR PT,1,154194,33959,5S,,1
1830,05,55_WKD,55_558387,SOUTH TFR PT,1,154182,33959,5S,,1
1831,06,55_WKD,55_558600,E TOWNE: VIA TOKAY: VIA MATC,0,154259,33970,6TX,,1
1831,06,55_WKD,55_558603,E TOWNE: VIA HAYES,0,154262,33963,6MH,,1
1831,06,55_WKD,55_558601,E TOWNE: VIA TOKAY: VIA MATC,0,154260,33970,6TX,,1
1831,06,55_WKD,55_558604,E TOWNE: VIA MATC & HAYES,0,154263,33961,6M%,,1
1831,06,55_WKD,55_558602,E TOWNE: VIA TOKAY: VIA MATC,0,154261,33970,6TX,,1
1831,06,55_WKD,55_558647,CAPITOL SQUARE,0,154275,33965,6MQ,,1
1831,06,55_WKD,55_558605,E TOWNE: VIA TOKAY: VIA MATC & HAYES,0,154264,33967,6T%,,1
1831,06,55_WKD,55_558606,E TOWNE: VIA MATC,0,154265,33966,6MX,,1
1831,06,55_WKD,55_558607,E TOWNE: VIA TOKAY: VIA MATC,0,154266,33970,6TX,,1
1831,06,55_WKD,55_558608,E TOWNE: VIA MATC & HAYES,0,154267,33961,6M%,,1
1831,06,55_WKD,55_558609,E TOWNE: VIA TOKAY: VIA MATC,0,154259,33970,6TX,,1
1831,06,55_WKD,55_558612,E TOWNE: VIA MATC & HAYES,0,154268,33961,6M%,,1
1831,06,55_WKD,55_558610,E TOWNE: VIA TOKAY: VIA MATC,0,154262,33970,6TX,,1
1831,06,55_WKD,55_558613,TO INGERSOLL ST,0,154269,33962,6MG,,1
1831,06,55_WKD,55_558611,E TOWNE: VIA TOKAY: VIA HAYES,0,154260,33969,6TH,,1
1831,06,55_WKD,55_558614,E TOWNE: VIA MATC,0,154263,33966,6MX,,1
1831,06,55_WKD,55_558616,E TOWNE: VIA TOKAY: VIA HAYES,0,154264,33969,6TH,,1
1831,06,55_WKD,55_558615,E TOWNE: VIA MATC,0,154266,33966,6MX,,1
1831,06,55_WKD,55_558617,E TOWNE: VIA TOKAY: VIA HAYES,0,154267,33969,6TH,,1
1831,06,55_WKD,55_558618,E TOWNE: VIA MATC,0,154262,33966,6MX,,1
1831,06,55_WKD,55_558620,E TOWNE: VIA TOKAY: VIA HAYES,0,154260,33969,6TH,,1
1831,06,55_WKD,55_558619,E TOWNE: VIA MATC,0,154263,33966,6MX,,1
1831,06,55_WKD,55_558621,E TOWNE: VIA TOKAY: VIA HAYES,0,154264,33969,6TH,,1
1831,06,55_WKD,55_558624,E TOWNE: VIA MATC,0,154266,33966,6MX,,1
1831,06,55_WKD,55_558622,E TOWNE: VIA TOKAY: VIA HAYES,0,154267,33969,6TH,,1
1831,06,55_WKD,55_558625,E TOWNE: VIA MATC,0,154262,33966,6MX,,1
1831,06,55_WKD,55_558648,E TOWNE: VIA TOKAY: VIA MATC & HAYES,0,154273,33967,6T%,,1
1831,06,55_WKD,55_558623,E TOWNE: VIA HAYES,0,154260,33963,6MH,,1
1831,06,55_WKD,55_558649,E TOWNE: VIA TOKAY: VIA MATC,0,154276,33970,6TX,,1
